NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
00023,0023,City of Seattle,Active,Full Reporter,80389,"Seattle--Tacoma, WA",MG,PT,Rail,"220,116 ","245,303 ","104,703 ","161,380 ","19,560 ","176,540 ","184,604 ","198,884 ","201,756 ","217,388 ","219,438 ","223,612 ","222,900 ","229,219 ","229,784 ","226,133 ","209,229 ","195,517 ","117,916 ","113,263 ","228,303 ","227,127 ","222,498 ","246,947 ","59,972 "
00024,0024,Clark County Public Transportation Benefit Area Authority,Inactive,Full Reporter,71317,"Portland, OR--WA",CB,DO,Bus,,,,,,,,,,,,"812,250 ","790,048 ","794,457 ","796,664 ","778,758 ",,,,,,,,,
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter,71317,"Portland, OR--WA",DR,DO,Bus,"988,039 ","1,064,508 ","1,082,385 ","1,102,801 ","1,182,787 ","1,268,421 ","1,348,262 ","1,250,876 ","1,252,017 ","1,191,992 ","1,245,286 ","1,307,322 ","1,333,555 ","1,308,293 ","1,418,913 ","1,436,474 ","1,551,236 ","1,655,133 ","787,854 ","934,836 ","1,361,528 ","1,698,363 ","1,820,495 ","2,029,036 ","523,119 "
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter,71317,"Portland, OR--WA",MB,DO,Bus,"3,815,471 ","3,779,640 ","3,846,235 ","3,702,382 ","3,683,990 ","3,845,014 ","4,474,589 ","4,170,357 ","3,908,784 ","3,947,913 ","3,913,550 ","3,073,366 ","3,081,042 ","3,069,796 ","3,056,620 ","3,116,105 ","3,895,673 ","3,964,173 ","3,786,542 ","3,733,488 ","3,726,686 ","3,864,726 ","4,010,328 ","4,183,244 ","1,087,827 "
00024,0024,Clark County Public Transportation Benefit Area Authority,Active,Full Reporter,71317,"Portland, OR--WA",VP,DO,Bus,"127,216 ","104,600 ","62,519 ",615 ,,,,"72,546 ","77,141 ","145,611 ","303,654 ","412,699 ","449,502 ","399,061 ","388,685 ","313,630 ","249,138 ","275,580 ","173,191 ","149,384 ","142,089 ","178,901 ","162,435 ","115,513 ","30,748 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter,78229,"Salem, OR",DR,PT,Bus,,,"954,548 ","1,100,944 ","1,160,471 ","3,076,448 ","3,047,898 ","3,425,369 ","3,772,752 ","4,282,013 ","4,421,600 ","4,160,444 ","4,950,638 ","5,303,681 ","5,090,054 ","5,271,418 ","1,769,514 ","1,010,500 ","429,430 ","471,623 ","514,680 ","550,536 ","619,983 ","630,272 ","154,178 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter,78229,"Salem, OR",MB,DO,Bus,,,"2,576,989 ","2,605,280 ","2,474,731 ","2,151,824 ","2,161,475 ","2,007,985 ","2,023,091 ","1,952,347 ","1,972,323 ","1,976,601 ","2,045,194 ","2,099,540 ","2,207,540 ","2,205,295 ","2,115,125 ","2,230,122 ","1,952,547 ","2,279,202 ","2,332,887 ","2,472,500 ","2,613,899 ","2,672,095 ","658,456 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter,78229,"Salem, OR",MB,PT,Bus,,,,,,,,,,,,,,,,,,"183,257 ","378,576 ","425,559 ","476,061 ","526,330 ","522,522 ","522,362 ","131,571 "
00025,0025,Salem Area Mass Transit District,Active,Full Reporter,78229,"Salem, OR",VP,PT,Bus,,,,"121,490 ","142,912 ","164,424 ","224,860 ","227,675 ","230,208 ","284,082 ","404,646 ","476,554 ","544,792 ","595,720 ","556,020 ","515,010 ","529,298 ","568,740 ","313,386 ","238,311 ","468,018 ","488,641 ","496,924 ","510,231 ","127,388 "
00028,0028,County of Pierce,Active,Full Reporter,80389,"Seattle--Tacoma, WA",FB,PT,Ferry,,"31,045 ",,"40,674 ","40,194 ","40,900 ","39,794 ","40,080 ","40,430 ","35,046 ","41,118 ","41,313 ","41,474 ","35,553 ","38,350 ","40,842 ","40,162 ","41,557 ","42,732 ","44,090 ","44,548 ","44,755 ","43,216 ","44,004 ","10,601 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",CB,DO,Bus,,,,,,,,,,,,"729,406 ","783,033 ","789,259 ","812,772 ","835,800 ","867,711 ","876,755 ","637,568 ","788,159 ","643,098 ","572,046 ","405,825 ",,
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",CB,PT,Bus,,,,,,,,,,,"807,488 ","870,208 ","893,805 ","894,394 ","921,961 ","968,627 ","1,062,808 ","1,109,964 ","911,051 ","959,250 ","819,464 ","743,674 ","538,257 ",,
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter,80389,"Seattle--Tacoma, WA",DR,PT,Bus,,,,,,"1,969,295 ","1,733,901 ","1,824,702 ","1,778,033 ","1,598,834 ","1,587,285 ","1,560,027 ","1,565,105 ","1,566,884 ","1,537,407 ","1,514,562 ","1,612,142 ","1,580,703 ","679,859 ","877,538 ","1,027,867 ","1,175,597 ","1,635,027 ","2,601,946 ","723,195 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter,80389,"Seattle--Tacoma, WA",MB,DO,Bus,"5,082,679 ","6,041,401 ","6,533,010 ","6,656,678 ","6,713,656 ","6,780,030 ","6,868,092 ","7,082,365 ","7,229,586 ","6,589,202 ","5,248,133 ","4,348,641 ","4,422,830 ","4,953,326 ","5,368,515 ","5,817,556 ","6,089,771 ","6,757,561 ","6,207,498 ","6,311,028 ","6,115,987 ","6,027,337 ","6,956,501 ","8,564,453 ","2,300,669 "
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",MB,PT,Bus,"2,808,586 ","2,955,650 ","3,198,483 ","1,474,110 ","1,464,430 ","1,462,209 ","1,469,300 ","1,466,153 ","1,277,848 ","1,040,020 ",,,,,,,,,,,,,"219,321 ","457,254 ",
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Active,Full Reporter,80389,"Seattle--Tacoma, WA",VP,DO,Bus,"17,171,644 ","15,927,270 ","15,091,783 ","3,403,607 ","3,891,185 ","4,116,036 ","4,815,590 ","4,623,432 ","4,471,836 ","4,719,217 ","4,906,497 ","4,857,847 ","4,817,218 ","4,711,901 ","4,586,434 ","4,557,911 ","4,595,894 ","4,712,129 ","2,068,568 ","1,582,130 ","1,999,653 ","2,654,836 ","2,764,318 ","2,996,155 ","787,997 "
00033,0R03-021,Senior Services of Snohomish County,Active,Small Systems Reporter,80389,"Seattle--Tacoma, WA",DR,DO,Bus,"1,380,312 ","909,191 ","1,550,197 ",,"1,758,264 ","1,960,605 ",,,,,,,,,,,,,,,,,,,
00034,0034,Rogue Valley Transportation District,Inactive,Full Reporter,55981,"Medford, OR",DR,DO,Bus,,"35,582 ",,,"530,499 ",,,,,,,,,,,,,,,,,,,,
00034,0034,Rogue Valley Transportation District,Active,Full Reporter,55981,"Medford, OR",DR,PT,Bus,,"183,179 ",,,,"367,136 ","385,532 ","388,413 ","389,910 ","398,257 ","445,677 ","510,971 ","446,925 ","486,974 ","440,264 ","444,922 ","436,316 ","428,422 ","298,569 ","338,131 ","350,381 ","392,646 ","382,270 ","328,911 ","63,414 "
00034,0034,Rogue Valley Transportation District,Active,Full Reporter,55981,"Medford, OR",MB,DO,Bus,,"332,570 ",,,"613,509 ","596,661 ","589,903 ","590,161 ","622,739 ","635,726 ","782,394 ","784,079 ","799,471 ","643,816 ","647,471 ","840,522 ","967,726 ","1,078,748 ","1,117,598 ","1,124,102 ","1,199,703 ","1,310,480 ","1,346,525 ","1,077,008 ","137,002 "
00034,0034,Rogue Valley Transportation District,Inactive,Full Reporter,55981,"Medford, OR",VP,PT,Bus,,,,,,,,,,,,"14,770 ",,,,,,,,,,,,,
00035,0035,Washington State Ferries,Active,Full Reporter,80389,"Seattle--Tacoma, WA",FB,DO,Ferry,"1,072,752 ","1,037,842 ","948,818 ","943,082 ","925,919 ","914,428 ","908,933 ","907,487 ","904,088 ","911,899 ","912,516 ","911,436 ","911,118 ","913,000 ","913,142 ","905,654 ","906,142 ","912,291 ","753,662 ","784,642 ","738,094 ","747,453 ","769,641 ","819,888 ","202,615 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter,80389,"Seattle--Tacoma, WA",CB,DO,Bus,,,,,,,,,,,"9,072,099 ","9,144,052 ","9,155,570 ","9,093,367 ","9,396,151 ","9,484,767 ","9,434,561 ","9,423,442 ","8,621,772 ","8,282,130 ","7,868,136 ","7,848,376 ","7,687,417 ","7,841,583 ","1,987,760 "
00040,0040,Central Puget Sound Regional Transit Authority,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",CB,PT,Bus,,,,,,,,,,,"2,446,927 ","2,447,634 ","2,512,980 ","2,510,798 ","2,524,196 ","2,514,666 ","2,530,802 ","2,558,859 ","2,299,292 ","2,119,822 ","2,012,493 ","1,960,762 ","1,399,625 ",,
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter,80389,"Seattle--Tacoma, WA",CR,PT,Rail,"286,613 ","382,300 ","436,558 ","527,732 ","618,808 ","737,582 ","1,039,432 ","1,401,851 ","1,506,992 ","1,498,423 ","1,507,758 ","1,636,847 ","1,603,802 ","1,783,253 ","1,794,741 ","1,919,660 ","2,233,332 ","2,242,727 ","1,526,737 ","1,592,374 ","1,832,559 ","1,649,966 ","1,708,406 ","1,693,298 ","445,543 "
00040,0040,Central Puget Sound Regional Transit Authority,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",DR,PT,Bus,,,,,,,,"300,513 ",,,,,,,,,,,,,,,,,
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter,80389,"Seattle--Tacoma, WA",LR,DO,Rail,,"34,387 ","96,420 ","96,711 ","96,119 ","97,115 ","94,189 ","89,427 ","90,195 ","82,565 ","2,552,646 ","2,642,736 ","2,697,552 ","2,719,160 ","4,114,274 ","5,153,872 ","5,429,764 ","5,410,211 ","4,078,592 ","5,921,192 ","7,979,291 ","8,252,514 ","9,178,980 ","12,881,410 ","4,023,832 "
00040,0040,Central Puget Sound Regional Transit Authority,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",LR,PT,Rail,,,,,,,,"1,113,177 ","2,602,137 ","2,449,259 ",,,,,,,,,,,,,,,
00040,0040,Central Puget Sound Regional Transit Authority,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",MB,DO,Bus,,,,,,,"8,245,181 ","8,670,786 ","9,049,683 ","9,193,137 ",,,,,,,,,,,,,,,
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter,80389,"Seattle--Tacoma, WA",MB,PT,Bus,,,,"10,138,697 ","9,628,193 ","10,042,845 ","2,046,858 ","2,166,016 ","2,343,638 ","2,434,243 ",,,,,,,,,,,,,"526,780 ","1,773,702 ","440,078 "
00040,0040,Central Puget Sound Regional Transit Authority,Active,Full Reporter,80389,"Seattle--Tacoma, WA",SR,DO,Rail,,,,,,,,,,,"75,896 ","76,028 ","75,605 ","75,567 ","75,983 ","75,604 ","75,698 ","76,003 ","75,549 ","72,772 ","60,824 ","114,159 ","201,739 ","205,492 ","51,042 "
00041,0041,Alaska Railroad Corporation,Active,Full Reporter,02305,"Anchorage, AK",AR,DO,Rail,,,,,"120,464 ","133,184 ","131,038 ","109,062 ","92,956 ","99,269 ","983,183 ","1,014,644 ","1,027,850 ","1,060,674 ","1,103,517 ","1,110,189 ","1,154,059 ","1,219,157 ","522,058 ","835,578 ","1,131,787 ","1,203,718 ","1,282,149 ","1,210,450 ","146,646 "
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",DR,DO,Bus,,,,,,"94,214 ",,"126,041 ","486,344 ","505,440 ",,,,,,,,,,,,,,,
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",MB,DO,Bus,"59,464 ","93,560 ",,,,"134,230 ",,"124,626 ","276,522 ","163,351 ",,,,,,,,,,,,,,,
00042,0042,Targhee Regional Public Transit Authority,Inactive,Small Systems Reporter,40996,"Idaho Falls, ID",MB,PT,Bus,"22,604 ",0 ,,,,,,,,,,,,,,,,,,,,,,,
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter,93862,"Wenatchee, WA",DR,DO,Bus,,,,,,"271,979 ","284,381 ","216,104 ","211,698 ","232,946 ","200,960 ","197,217 ","228,286 ","223,674 ","217,879 ","218,127 ","233,053 ","261,436 ","207,154 ","279,454 ","330,703 ","440,954 ","532,808 ","627,343 ","163,049 "
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter,93862,"Wenatchee, WA",DR,PT,Bus,,,,,,"106,117 ","78,268 ","78,274 ","51,954 ","39,569 ","14,605 ","11,926 ","10,319 ","7,392 ","3,217 ","4,093 ","5,744 ","5,129 ","3,155 ","26,920 ","35,593 ","5,683 ","8,323 ","7,211 ","1,279 "
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter,93862,"Wenatchee, WA",MB,DO,Bus,,,,,,"1,553,016 ","1,691,484 ","1,767,085 ","1,772,769 ","1,677,255 ","1,593,732 ","1,579,177 ","1,610,515 ","1,687,154 ","1,747,554 ","1,742,187 ","1,797,064 ","1,883,755 ","1,804,052 ","2,106,421 ","2,091,092 ","2,038,942 ","2,421,453 ","2,538,555 ","652,547 "
00043,0043,Chelan Douglas PTBA ,Active,Full Reporter,93862,"Wenatchee, WA",VP,DO,Bus,,,,,,,,,,,,,,,,,,,,,,"158,808 ","281,038 ","344,115 ","91,394 "
00044,0044,Skagit Transit,Active,Full Reporter,60490,"Mount Vernon, WA",CB,DO,Bus,,,,,,,,,,,"246,872 ","259,190 ","303,517 ","338,587 ","333,546 ","381,176 ","464,843 ","465,625 ","301,257 ","416,530 ","548,814 ","586,732 ","607,453 ","606,911 ","151,380 "
00044,0044,Skagit Transit,Active,Full Reporter,60490,"Mount Vernon, WA",DR,DO,Bus,,,,"278,651 ","297,830 ","300,829 ","277,032 ","305,943 ","356,537 ","274,023 ","287,671 ","280,381 ","281,524 ","298,078 ","332,791 ","341,618 ","332,231 ","445,994 ","246,877 ","288,506 ","374,842 ","435,782 ","438,984 ","521,750 ","138,713 "
00044,0044,Skagit Transit,Active,Full Reporter,60490,"Mount Vernon, WA",MB,DO,Bus,,,,"415,611 ","573,026 ","657,845 ","657,841 ","706,147 ","733,855 ","827,326 ","671,631 ","846,106 ","907,510 ","886,957 ","858,232 ","885,452 ","873,956 ","889,278 ","660,781 ","754,158 ","822,724 ","887,155 ","1,018,565 ","1,046,652 ","262,664 "
00044,0044,Skagit Transit,Active,Full Reporter,60490,"Mount Vernon, WA",VP,DO,Bus,,,,"244,112 ","495,153 ","617,798 ","738,838 ","794,698 ","734,076 ","841,779 ","946,651 ","1,056,349 ","1,109,649 ","1,076,417 ","1,037,565 ","996,484 ","1,074,576 ","1,085,851 ","689,617 ","600,230 ","610,414 ","635,415 ","576,823 ","585,041 ","147,516 "
00045,0045,Fairbanks North Star Borough ,Active,Small Systems Reporter,28549,"Fairbanks, AK",DR,DO,Bus,,"129,878 ","155,888 ","141,323 ","164,808 ","181,632 ","168,105 ","151,131 ","146,064 ","150,853 ","140,458 ",,,,,,,,,,,,,,
00045,0045,Fairbanks North Star Borough ,Active,Small Systems Reporter,28549,"Fairbanks, AK",MB,DO,Bus,,"312,518 ","299,553 ","303,348 ","318,822 ","422,915 ","410,563 ","422,808 ","416,258 ","420,528 ","493,413 ",,,,,,,,,,,,,,
00046,0046,City of Wilsonville,Active,Full Reporter,71317,"Portland, OR--WA",DR,DO,Bus,,,"39,810 ","132,687 ","125,923 ","118,502 ","118,226 ","112,840 ","123,814 ","125,797 ",,,,,"44,406 ","85,469 ","83,167 ","80,160 ","41,064 ","43,599 ","42,022 ","46,819 ","49,462 ","45,810 ","9,494 "
00046,0046,City of Wilsonville,Active,Full Reporter,71317,"Portland, OR--WA",MB,DO,Bus,,"374,104 ","349,231 ","404,902 ","385,190 ","364,166 ","386,979 ","498,238 ","345,751 ","495,464 ",,,,,"207,077 ","482,046 ","536,196 ","536,094 ","524,995 ","557,252 ","531,678 ","476,222 ","495,567 ","527,240 ","143,334 "
00046,0046,City of Wilsonville,Active,Full Reporter,71317,"Portland, OR--WA",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,980 ,"15,677 ","43,071 ","41,455 ","11,732 "
00047,0047,City of Corvallis,Inactive,Small Systems Reporter,20422,"Corvallis, OR",DR,PT,Bus,,,,,,,,,"19,227 ","17,874 ","17,883 ","11,301 ",,,,,,,,,,,,,
00047,0047,City of Corvallis,Active,Small Systems Reporter,20422,"Corvallis, OR",MB,PT,Bus,,,,,,,,,"367,279 ","393,286 ","395,946 ","412,367 ","424,622 ","435,944 ","431,691 ","429,548 ","218,152 ",,,,,,,,
00049,0049,"vRide, Inc. - Anchorage",Inactive,Full Reporter,02305,"Anchorage, AK",VP,DO,Bus,,,,,,"1,032,079 ","1,170,499 ","1,299,782 ","1,400,664 ","1,535,544 ","1,607,154 ","1,587,514 ","1,434,974 ","1,281,213 ",,,,,,,,,,,
00050,0050,"City of Bend, Bend Area Transit",Inactive,Small Systems Reporter,06868,"Bend, OR",DR,PT,Bus,,,,,"293,237 ","160,692 ","150,432 ","123,323 ","134,139 ","156,843 ",,,,,,,,,,,,,,,
00050,0050,"City of Bend, Bend Area Transit",Inactive,Small Systems Reporter,06868,"Bend, OR",MB,PT,Bus,,,,,"71,219 ","245,654 ","207,498 ","191,580 ","221,678 ","272,181 ",,,,,,,,,,,,,,,
00052,0052,Metro,Inactive,Small Systems Reporter,71317,"Portland, OR--WA",VP,PT,Bus,,,,,,,,"332,913 ","337,172 ","363,136 ",,,,,,,,,,,,,,,
00053,0053,Coeur d'Alene Tribe,Active,Small Systems Reporter,18451,"Coeur d'Alene, ID",DR,DO,Bus,,,,,,,,,"2,271 ","21,391 ",,,,,,,,,,,,,,,
00053,0053,Coeur d'Alene Tribe,Active,Small Systems Reporter,18451,"Coeur d'Alene, ID",MB,DO,Bus,,,,,,,,,"23,928 ","760,200 ",,,,,,,,,,,,,,,
00054,0054,King County Ferry District,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",FB,DO,Ferry,,,,,,,,"11,881 ","43,484 ","49,550 ","50,302 ","50,060 ","49,724 ","50,868 ",,,,,,,,,,,
00057,0057,Central Oregon Intergovernmental Council,Inactive,Full Reporter,06868,"Bend, OR",CB,DO,Bus,,,,,,,,,,,"207,470 ","369,425 ","361,322 ","385,581 ","393,332 ","505,137 ","499,554 ","488,492 ","480,985 ","516,739 ","490,811 ","303,853 ",,,
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,06868,"Bend, OR",DR,DO,Bus,,,,,,,,,,,"160,878 ","187,815 ","137,022 ","139,995 ","162,280 ","166,816 ","151,837 ","153,656 ","80,270 ","81,046 ","91,059 ","99,588 ","116,101 ","125,481 ","51,422 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,06868,"Bend, OR",DR,PT,Bus,,,,,,,,,,,"86,529 ","169,088 ","160,046 ","140,082 ","152,426 ","173,080 ","180,850 ","172,313 ","101,746 ","110,062 ","144,620 ","160,082 ","176,311 ","180,424 ","15,297 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,06868,"Bend, OR",MB,DO,Bus,,,,,,,,,,,,,,"6,629 ","16,109 ","32,315 ","32,984 ","28,114 ","25,825 ","28,986 ","30,900 ","259,368 ","626,332 ","631,516 ","282,104 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,06868,"Bend, OR",MB,PT,Bus,,,,,,,,,,,"136,523 ","279,380 ","276,033 ","315,852 ","457,255 ","465,463 ","453,171 ","402,067 ","339,260 ","300,021 ","242,579 ","298,734 ","339,758 ","417,633 ","41,262 "
00057,0057,Central Oregon Intergovernmental Council,Active,Full Reporter,06868,"Bend, OR",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,,"155,267 ","547,962 ","188,427 ","53,874 "
00058,0058,City of Portland,Inactive,Full Reporter,71317,"Portland, OR--WA",SR,DO,Rail,,,,,,,,,,,,"162,844 ",,,,,,,,,,,,,
00058,0058,City of Portland,Active,Full Reporter,71317,"Portland, OR--WA",SR,PT,Rail,,,,,,,,,,,,"175,812 ","355,211 ","365,373 ","433,924 ","419,267 ","414,949 ","398,020 ","367,248 ","355,345 ","384,533 ","375,122 ","371,146 ","371,839 ","91,855 "
00058,0058,City of Portland,Inactive,Full Reporter,71317,"Portland, OR--WA",TR,DO,Rail,,,,,,,,,,,,"15,783 ",,,,,,,,,,,,,
00058,0058,City of Portland,Active,Full Reporter,71317,"Portland, OR--WA",TR,PT,Rail,,,,,,,,,,,,"15,898 ","31,423 ","31,667 ","33,789 ","34,877 ","33,737 ","33,996 ","15,430 ",0 ,"19,105 ","27,338 ","27,016 ","26,331 ","6,385 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter,71317,"Portland, OR--WA",DR,DO,Bus,,,,,,,,,,,,,,,"195,840 ","389,332 ","380,077 ","414,621 ","260,389 ","256,953 ","302,144 ","313,975 ","302,384 ","299,360 ","90,879 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter,71317,"Portland, OR--WA",DR,TX,Bus,,,,,,,,,,,,,,,"176,422 ","292,348 ","367,470 ","386,592 ","236,015 ","288,774 ","251,493 ","304,720 ","316,137 ","164,780 ","20,165 "
00376,0R02-022,"Ride Connection, Inc.",Active,Full Reporter,71317,"Portland, OR--WA",MB,DO,Bus,,,,,,,,,,,,,,,"102,713 ","214,649 ","236,916 ","264,976 ","249,153 ","275,964 ","287,054 ","323,331 ","352,632 ","476,607 ","119,782 "
00415,,Ada County Highway District,Active,Full Reporter,08785,"Boise City, ID",VP,DO,Bus,,,,,,,,,,,,,,,"348,815 ","1,425,178 ","1,402,111 ","1,397,808 ","1,019,277 ","1,203,859 ","1,393,703 ","1,393,233 ","1,302,653 ","1,263,821 ","310,710 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter,72505,"Providence, RI--MA",DR,DO,Bus,"226,263 ","462,189 ","2,958,740 ","2,867,825 ","2,872,857 ","2,754,282 ","2,978,505 ","2,889,268 ","2,852,509 ","2,926,292 ","3,120,081 ","3,003,622 ","2,516,083 ","2,324,249 ","2,426,154 ","2,364,584 ","2,390,269 ","2,478,273 ","1,754,383 ","2,016,554 ","2,373,971 ","2,419,547 ","2,628,848 ","3,041,127 ","791,536 "
10001,1001,Rhode Island Public Transit Authority,Inactive,Full Reporter,72505,"Providence, RI--MA",DR,PT,Bus,"3,268,902 ","3,862,839 ","1,210,856 ","1,209,998 ","1,286,708 ","1,337,510 ","1,262,352 ","1,229,769 ","1,522,573 ","601,202 ","652,137 ","619,387 ","478,295 ","233,926 ",,,,,,,,,,,
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter,72505,"Providence, RI--MA",DR,TX,Bus,,,,,,,,,,"1,103,069 ","1,187,867 ","1,414,560 ","893,317 ","483,733 ","456,224 ","380,546 ","444,533 ","578,754 ","127,929 ","55,098 ","216,845 ","529,718 ","621,646 ","712,834 ","174,326 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter,72505,"Providence, RI--MA",MB,DO,Bus,"7,253,277 ","8,450,888 ","7,521,911 ","7,528,273 ","7,448,755 ","8,094,476 ","8,172,406 ","8,288,859 ","8,406,523 ","8,477,254 ","8,251,608 ","8,129,037 ","8,457,230 ","8,450,942 ","8,555,458 ","8,705,627 ","8,879,605 ","9,018,943 ","9,389,816 ","9,482,861 ","9,540,495 ","9,093,440 ","9,127,506 ","8,886,872 ","1,926,180 "
10001,1001,Rhode Island Public Transit Authority,Active,Full Reporter,72505,"Providence, RI--MA",VP,PT,Bus,,,,,,,,,,,,,,,,"77,080 ","164,676 ","147,996 ","761,032 ","592,752 ","567,277 ","587,277 ","538,966 ","501,814 ","118,132 "
10002,1002,Manchester Transit Authority,Active,Small Systems Reporter,53740,"Manchester, NH",DR,DO,Bus,,"36,667 ","51,350 ","64,853 ","58,929 ","62,485 ","59,313 ","58,833 ","79,635 ","78,435 ","31,746 ",,,,,,,,,,,,,,
10002,1002,Manchester Transit Authority,Active,Small Systems Reporter,53740,"Manchester, NH",MB,DO,Bus,,"446,278 ","19,860 ","20,220 ","477,551 ","476,133 ","478,153 ","478,088 ","467,991 ","456,939 ","228,634 ",,,,,,,,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,Inactive,Full Reporter,09271,"Boston, MA--NH",CR,DO,Rail,"22,747,143 ","22,776,778 ","22,523,221 ","22,078,329 ","22,259,119 ","22,615,380 ","23,167,917 ",,,,,,,,,,,,,,,,,,
